"FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LONGITUD","LATITUD","SUPORT","CANALS_RESPOSTA"
40187335,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,05,""Sarrià-Sant Gervasi"",26,""Sant Gervasi - Galvany"",,""Avinguda"",""Av Diagonal"",0614,428206,4582666,,,""MÒBIL"",""EMAIL""
40187401,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187399,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,01,""Ciutat Vella"",04,""Sant Pere  Santa Caterina i la Ribera"",,""Carrer"",""Cremat Gran i Xic"",0001,431504,4581852,,,""MÒBIL"",""EMAIL""
40187348,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida paper cartó/vidre/reciclables"",""contenidors de paper i cartó/vidre/reciclables"",19,03,2025,21,03,2025,01,""Ciutat Vella"",01,""el Raval"",,""Carrer"",""D'elisabets"",0005,430513,4581666,,,""MÒBIL"",""EMAIL""
40187345,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",19,03,2025,21,03,2025,06,""Gràcia"",31,""la Vila de Gràcia"",,""Carrer"",""del Torrent de L'olla"",0222,429122,4584269,,,""MÒBIL"",""EMAIL""
40240934,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. mobles i trastos vells pagament"",20,03,2025,21,03,2025,,,,,,,,,,,,,""TELÈFON"",""IMMEDIATA""
40241050,""QUEIXA"",""Recollida i neteja de l'espai urbà"",""Recollida orgànic / rebuig"",""Contenidor orgànic/rebuig disconforme amb el servei de neteja"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",18,""Sants"",109,""Carrer"",""de Melcior de Palau"",0080,427680,4581290,,,""TELÈFON"",""EMAIL""
40241065,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida orgànic / rebuig"",""Contenidor orgànic/rebuig desplaçat"",20,03,2025,21,03,2025,01,""Ciutat Vella"",01,""el Raval"",013,""Carrer"",""D'erasme de Janer"",0001,430262,4581256,,,""INSTÀNCIA TELEMÀTICA"",""EMAIL""
40241046,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida paper cartó/vidre/reciclables"",""contenidors de paper i cartó/vidre/reciclables"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",17,""Sants - Badal"",,""Carrer"",""de Sugranyes"",0083,427241,4580445,,,""MÒBIL"",""EMAIL""
40241064,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Xarxa elèctrica / comunicacions privada"",""Manteniment xarxa privada"",20,03,2025,21,03,2025,02,""Eixample"",07,""la Dreta de l'Eixample"",,""Passeig"",""Pg de Gràcia"",0101,429781,4583024,,,""MÒBIL"",""EMAIL""
40241044,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida orgànic / rebuig"",""Contenidor orgànic/rebuig incidències"",20,03,2025,21,03,2025,05,""Sarrià-Sant Gervasi"",26,""Sant Gervasi - Galvany"",074,""Carrer"",""de Calaf"",0008,428510,4583290,,,""TELÈFON"",""SMS""
40241063,""QUEIXA"",""Prevenció i seguretat"",""Molèsties soroll a la via pública"",""Càrrega / descàrrega"",20,03,2025,21,03,2025,02,""Eixample"",07,""la Dreta de l'Eixample"",,""Carrer"",""de Bailèn"",0129,430515,4583291,,,""RECLAMACIÓ INTERNA"",""EMAIL""
40241042,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida paper cartó/vidre/reciclables"",""contenidors de paper i cartó/vidre/reciclables"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",18,""Sants"",,""Carrer"",""de Panissars"",0001,427536,4580827,,,""MÒBIL"",""EMAIL""
40241040,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Senyalització vertical trànsit"",""Senyalització vertical incidències"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",11,""el Poble-sec"",,""Avinguda"",""Av de Miramar"",0031,430134,4580064,,,""MÒBIL"",""EMAIL""
40241038,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",18,""Sants"",,""Carrer"",""dels Comtes de Bell-lloc"",0096,427866,4581375,,,""WEB"",""EMAIL""
40241031,""QUEIXA"",""Recollida i neteja de l'espai urbà"",""Recollida de mobles i trastos vells"",""Recollida mobles abandonats no recollits el dia fixat"",20,03,2025,21,03,2025,10,""Sant Martí"",64,""el Camp de l'Arpa del Clot"",002,""Carrer"",""de L'amargor"",0013,431868,4585105,,,""TELÈFON"",""NO VOL RESPOSTA""
40241029,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",15,""Hostafrancs"",,""Carrer"",""de Muntadas"",0016,428149,4580905,,,""MÒBIL"",""EMAIL""
40241017,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",20,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40241016,""CONSULTA"",""Portal de tràmits"",""Persones i famílies"",""Empadronament finca antiga"",20,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40241007,""INCIDENCIA"",""Mobilitat"",""Bicicletes"",""Bicicleta abandonada"",20,03,2025,21,03,2025,01,""Ciutat Vella"",02,""el Barri Gòtic"",,""Plaça"",""Pl de Sant Just"",0001,431281,4581591,,,""MÒBIL"",""IMMEDIATA""
40241005,""INCIDENCIA"",""Mobilitat"",""Bicicletes"",""Bicicleta abandonada"",20,03,2025,21,03,2025,01,""Ciutat Vella"",04,""Sant Pere  Santa Caterina i la Ribera"",,""Passeig"",""Pg de Lluís Companys"",0002,431745,4582321,,,""MÒBIL"",""IMMEDIATA""
40240990,""CONSULTA"",""Oci / lleure"",""Rutes  itineraris  visites a Barcelona"",""La Model"",20,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40241004,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",20,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40240989,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Arbrat"",""Arbrat sol·licitud reposició en forat buit"",20,03,2025,21,03,2025,10,""Sant Martí"",68,""el Poblenou"",,""Plaça"",""Pl de Julio González"",0005,433658,4583646,,,""WEB"",""EMAIL""
40240987,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Enllumenat públic"",""Enllumenat incidències"",20,03,2025,21,03,2025,07,""Horta-Guinardó"",37,""el Carmel"",060,""Carrer"",""de Pasteur"",0001,429702,4585400,,,""TELÈFON"",""IMMEDIATA""
40240986,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Arbrat"",""Arbrat incidències"",20,03,2025,21,03,2025,10,""Sant Martí"",70,""el Besòs i el Maresme"",,""Carrer"",""del Maresme"",0023,434425,4584839,,,""MÒBIL"",""EMAIL""
40240985,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Enllumenat públic"",""Enllumenat fanal / pal incidències"",20,03,2025,21,03,2025,02,""Eixample"",10,""Sant Antoni"",,""Avinguda"",""Av de Mistral"",0017,429585,4580939,,,""MÒBIL"",""EMAIL""
40240981,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",20,03,2025,21,03,2025,09,""Sant Andreu"",63,""Navas"",088,""Carrer"",""de las Navas de Tolosa"",0310,431883,4585360,,,""TELÈFON"",""NO VOL RESPOSTA""
40240970,""QUEIXA"",""Informació  tràmits i atenció ciutadana"",""Oficines d'atenció ciutadana (OAC)"",""Atenció a l'oficina"",20,03,2025,21,03,2025,,,,,,,,,,,,,""TELÈFON"",""CARTA""
40240979,""CONSULTA"",""Portal de tràmits"",""Persones i famílies"",""Empadronament finca antiga"",20,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40240978,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",17,""Sants - Badal"",075,""Riera"",""Rier Blanca"",0113,427000,4580411,,,""TELÈFON"",""EMAIL""
40240977,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida de mobles i trastos vells"",""Recollida mobles abandonats al carrer"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",14,""la Font de la Guatlla"",,""Carrer"",""del Gessamí"",0012,428605,4580189,,,""MÒBIL"",""IMMEDIATA""
40240967,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",20,03,2025,21,03,2025,10,""Sant Martí"",69,""Diagonal Mar i el Front Marítim del Poblenou"",,""Passeig"",""Pg del Taulat"",0134,433865,4583679,,,""MÒBIL"",""EMAIL""
40240976,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",18,""Sants"",109,""Carrer"",""de Melcior de Palau"",0080,427680,4581290,,,""TELÈFON"",""EMAIL""
40240975,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",20,03,2025,21,03,2025,05,""Sarrià-Sant Gervasi"",27,""el Putxet i el Farró"",,""Carrer"",""de Portolà"",0007,428307,4584719,,,""MÒBIL"",""IMMEDIATA""
40240965,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",20,03,2025,21,03,2025,08,""Nou Barris"",44,""Vilapicina i la Torre Llobeta"",,""Carrer"",""de Costa i Cuxart"",0025,431086,4586608,,,""MÒBIL"",""EMAIL""
40240964,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",20,03,2025,21,03,2025,08,""Nou Barris"",44,""Vilapicina i la Torre Llobeta"",,""Avinguda"",""Av dels Quinze"",0042,431134,4586550,,,""MÒBIL"",""EMAIL""
40240973,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",20,03,2025,21,03,2025,10,""Sant Martí"",65,""el Clot"",,""Carrer"",""de Bilbao"",0235,432468,4584732,,,""MÒBIL"",""EMAIL""
40240963,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",20,03,2025,21,03,2025,08,""Nou Barris"",44,""Vilapicina i la Torre Llobeta"",,""Plaça"",""Pl de Carmen Laforet"",0001,431177,4586565,,,""MÒBIL"",""EMAIL""
40240962,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",20,03,2025,21,03,2025,08,""Nou Barris"",44,""Vilapicina i la Torre Llobeta"",,""Carrer"",""de Costa i Cuxart"",0024,431141,4586605,,,""MÒBIL"",""EMAIL""
40240961,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",20,03,2025,21,03,2025,08,""Nou Barris"",44,""Vilapicina i la Torre Llobeta"",,""Carrer"",""de Costa i Cuxart"",0024,431141,4586605,,,""MÒBIL"",""EMAIL""
40240960,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",20,03,2025,21,03,2025,10,""Sant Martí"",71,""Provençals del Poblenou"",,""Gran Via"",""G.v. de Les Corts Catalanes"",1068,433415,4585136,,,""MÒBIL"",""EMAIL""
40240959,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Enllumenat públic"",""Enllumenat incidències"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",14,""la Font de la Guatlla"",040,""Parc"",""Parc de la Font Florida"",0000,428143,4579782,,,""TELÈFON"",""IMMEDIATA""
40240941,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Tanca"",""Tanca incidències"",20,03,2025,21,03,2025,02,""Eixample"",08,""l'Antiga Esquerra de l'Eixample"",,""Carrer"",""de Londres"",0111,429050,4582847,,,""MÒBIL"",""EMAIL""
40240957,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",20,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40240940,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Zona gossos"",""Zona gossos elements incidències"",20,03,2025,21,03,2025,10,""Sant Martí"",65,""el Clot"",,""Carrer"",""D'andrade"",0023,432703,4584785,,,""WEB"",""EMAIL""
40240938,""QUEIXA"",""Esports"",""Actes esportius"",""Organització actes esportius"",20,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40240937,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Arbrat"",""Arbrat sol·licitud reposició en forat buit"",20,03,2025,21,03,2025,10,""Sant Martí"",68,""el Poblenou"",,""Plaça"",""Pl de Julio González"",0010,433658,4583646,,,""WEB"",""EMAIL""
40240953,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Enllumenat públic"",""Enllumenat fanal / pal incidències"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",18,""Sants"",,""Rambla"",""Rbla de Badal"",0188,427327,4580717,,,""MÒBIL"",""EMAIL""
40240952,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Pilones"",""Pilones incidències"",20,03,2025,21,03,2025,10,""Sant Martí"",68,""el Poblenou"",,""Carrer"",""del Doctor Trueta"",0223,433487,4583397,,,""MÒBIL"",""EMAIL""
40240951,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Pilones"",""Pilones incidències"",20,03,2025,21,03,2025,10,""Sant Martí"",68,""el Poblenou"",,""Carrer"",""de Galceran Marquet"",0003,433529,4583395,,,""MÒBIL"",""EMAIL""
40240949,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Enllumenat públic"",""Enllumenat incidències"",20,03,2025,21,03,2025,02,""Eixample"",06,""la Sagrada Família"",040,""Avinguda"",""Av de Gaudí"",0074,431007,4584672,,,""TELÈFON"",""IMMEDIATA""
40240936,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Miralls parabòlics públics"",""Mirall parabòlic incidències"",20,03,2025,21,03,2025,05,""Sarrià-Sant Gervasi"",23,""Sarrià"",009,""Carrer"",""de Carme Karr"",0001,426451,4583452,,,""WEB"",""EMAIL""
40240935,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Clavegueram"",""Reixa embornal incidències"",20,03,2025,21,03,2025,08,""Nou Barris"",46,""el Turó de la Peira"",038,""Carrer"",""del Doctor Pi i Molist"",0017,430996,4586975,,,""MÒBIL"",""EMAIL""
40240932,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Calçada"",""Calçada tapa / registre instal·lacions"",20,03,2025,21,03,2025,07,""Horta-Guinardó"",33,""el Baix Guinardó"",,""Carrer"",""de Les Camèlies"",0047,429983,4584932,,,""MÒBIL"",""EMAIL""
40240931,""INCIDENCIA"",""Sanitat i salut pública"",""Vigilància i control de plagues"",""Coloms en espais públics"",20,03,2025,21,03,2025,07,""Horta-Guinardó"",38,""la Teixonera"",084,""Carrer"",""de Fastenrath"",0122,428883,4586060,,,""TELÈFON"",""EMAIL""
40240946,""INCIDENCIA"",""Mobilitat"",""Bicicletes"",""Bicicleta de lloguer mal estacionada"",20,03,2025,21,03,2025,01,""Ciutat Vella"",04,""Sant Pere  Santa Caterina i la Ribera"",,""Carrer"",""de Montcada"",0017,431522,4581826,,,""MÒBIL"",""IMMEDIATA""
40240930,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",20,03,2025,21,03,2025,02,""Eixample"",05,""el Fort Pienc"",015,""Carrer"",""de la Diputació"",0452,431582,4583595,,,""TELÈFON"",""SMS""
40240929,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",20,03,2025,21,03,2025,02,""Eixample"",06,""la Sagrada Família"",,""Carrer"",""de la Indústria"",0149,430945,4584515,,,""WEB"",""EMAIL""
40240944,""SUGGERIMENT"",""Recollida i neteja de l'espai urbà"",""Recollida paper cartó/vidre/reciclables"",""contenidors de paper i cartó/vidre/reciclables canvi de lloc"",20,03,2025,21,03,2025,02,""Eixample"",07,""la Dreta de l'Eixample"",,""Carrer"",""D'ausiàs Marc"",0053,431226,4582688,,,""WEB"",""EMAIL""
40240943,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Informació: llicències  comunicats o assabentats d'obres"",20,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40240928,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",20,03,2025,21,03,2025,07,""Horta-Guinardó"",43,""Horta"",,""Avinguda"",""Av de L'estatut de Catalunya"",0067,429279,4587499,,,""MÒBIL"",""IMMEDIATA""
40240927,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",20,03,2025,21,03,2025,07,""Horta-Guinardó"",43,""Horta"",,""Avinguda"",""Av de L'estatut de Catalunya"",0067,429279,4587499,,,""MÒBIL"",""IMMEDIATA""
40240926,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",20,03,2025,21,03,2025,10,""Sant Martí"",71,""Provençals del Poblenou"",,""Carrer"",""de Provençals"",0082,433693,4584472,,,""MÒBIL"",""IMMEDIATA""
40240925,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Enllumenat públic"",""Enllumenat incidències"",20,03,2025,21,03,2025,07,""Horta-Guinardó"",36,""la Font d'en Fargues"",,""Carrer"",""de Santa Otília"",0037,429747,4586003,,,""MÒBIL"",""EMAIL""
40241058,""SUGGERIMENT"",""Mobilitat"",""Bicicletes"",""Aparcament bicicleta nou / canvi lloc"",20,03,2025,21,03,2025,01,""Ciutat Vella"",02,""el Barri Gòtic"",,""Plaça"",""Pl de Ramon Berenguer El Gran"",0001,431272,4581738,,,""WEB"",""EMAIL""
40241105,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Plaça"",""Pl de la Farga"",0006,427983,4580461,,,""MÒBIL"",""EMAIL""
40241106,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Plaça"",""Pl de la Farga"",0006,427983,4580461,,,""MÒBIL"",""EMAIL""
40241061,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Parcs  jardins i zones verdes"",""Parcs  jardins i zones verdes bruts"",20,03,2025,21,03,2025,02,""Eixample"",09,""la Nova Esquerra de l'Eixample"",131,""Carrer"",""de Tarragona"",0084,428548,4581142,,,""TELÈFON"",""EMAIL""
40241107,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",20,03,2025,21,03,2025,02,""Eixample"",07,""la Dreta de l'Eixample"",,""Avinguda"",""Av Diagonal"",0444,429805,4583165,,,""MÒBIL"",""EMAIL""
40241071,""INCIDENCIA"",""Transports públics"",""Autobusos TMB"",""Manteniment / neteja pal de parada"",20,03,2025,21,03,2025,07,""Horta-Guinardó"",33,""el Baix Guinardó"",016,""Parc"",""Parc de Les Aigües"",0000,430261,4584982,,,""TELÈFON"",""EMAIL""
40241072,""QUEIXA"",""Transports públics"",""Autobusos TMB"",""Disconformitat servei autobusos TMB"",20,03,2025,21,03,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
40241113,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",20,03,2025,21,03,2025,02,""Eixample"",09,""la Nova Esquerra de l'Eixample"",,""Carrer"",""del Comte Borrell"",0236,428932,4582073,,,""MÒBIL"",""EMAIL""
40241115,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",18,""Sants"",,""Carrer"",""del Sant Crist"",0002,428147,4580747,,,""MÒBIL"",""EMAIL""
40241120,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",20,03,2025,21,03,2025,09,""Sant Andreu"",57,""la Trinitat Vella"",,""Passatge"",""Ptge de Torné"",0001,432512,4588923,,,""MÒBIL"",""EMAIL""
40241121,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",20,03,2025,21,03,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Plaça"",""Pl de la Farga"",0008,427966,4580425,,,""MÒBIL"",""EMAIL""
40241123,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",20,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40241079,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida pneumàtica"",""Recollida pneumàtica incidències"",20,03,2025,21,03,2025,01,""Ciutat Vella"",01,""el Raval"",002,""Carrer"",""de Guàrdia"",0014,430944,4581012,,,""TELÈFON"",""EMAIL""
40187310,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",20,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187211,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Enllumenat públic"",""Enllumenat fanal / pal incidències"",20,03,2025,21,03,2025,07,""Horta-Guinardó"",37,""el Carmel"",059,""Carrer"",""del Passerell"",0015,429689,4585847,,,""TELÈFON"",""SMS""
40187213,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Arbrat"",""Arbrat incidències"",20,03,2025,21,03,2025,01,""Ciutat Vella"",04,""Sant Pere  Santa Caterina i la Ribera"",,""Carrer"",""de Llauder"",0003,431702,4581439,,,""MÒBIL"",""EMAIL""
40187215,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Arbrat"",""Arbrat sol·licitud reposició en forat buit"",20,03,2025,21,03,2025,10,""Sant Martí"",66,""el Parc i la Llacuna del Poblenou"",044,""Carrer"",""dels Almogàvers"",0087,432097,4582984,,,""TELÈFON"",""EMAIL""
40187203,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Font d'aigua per beure"",""Font incidències"",20,03,2025,21,03,2025,06,""Gràcia"",32,""el Camp d'en Grassot i Gràcia Nova"",086,""Carrer"",""de Les Camèlies"",0042,429834,4584797,,,""TELÈFON"",""SMS""
40187216,""SUGGERIMENT"",""Manteniment de l'espai urbà"",""Enllumenat públic"",""Enllumenat petició més llum"",20,03,2025,21,03,2025,04,""Les Corts"",19,""les Corts"",018,""Carrer"",""de Loreto"",0008,428260,4582280,,,""TELÈFON"",""CARTA""
